%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
249.0, -9326.243022232416, -7953.532988254188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.032, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750023403E9, 0.0, 2021-06-13 13:19:10.023
250.0, -9477.49727696148, -7956.259901077736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.032, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360475002341E9, 0.0, 2021-06-13 13:19:10.023
251.0, -9517.216326858561, -7969.492133795278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.032, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360475002989E9, 0.0, 2021-06-13 13:19:10.029
252.0, -9338.04474330482, -7962.607796503044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.032, 1.022, 192.0, 0.0, 144.0, 255.0, 0.0, 31.0, 240.0, 0.0, 0.0, 0.0, 1.623604750029896E9, 0.0, 2021-06-13 13:19:10.029
253.0, -9228.834119896188, -7959.791476701675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.032, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750038019E9, 0.0, 2021-06-13 13:19:10.038
254.0, -9343.498568951914, -7963.188941858882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.032, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750038048E9, 0.0, 2021-06-13 13:19:10.038
255.0, -9405.85993598222, -7962.607796503044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.032, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750044963E9, 0.0, 2021-06-13 13:19:10.044
0.0, -9241.954593891454, -7965.692337237876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.032, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750044969E9, 0.0, 2021-06-13 13:19:10.044
1.0, -9092.220257785351, -7950.537854497177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.032, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750052089E9, 0.0, 2021-06-13 13:19:10.052
2.0, -9180.397889661537, -7986.926494470417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.032, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750059608E9, 0.0, 2021-06-13 13:19:10.059
3.0, -9284.557018823269, -8003.444433622889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.032, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750059615E9, 0.0, 2021-06-13 13:19:10.059
4.0, -9164.930482498465, -7982.567904301633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.032, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750067588E9, 0.0, 2021-06-13 13:19:10.067
5.0, -9001.762747974724, -7950.604909730543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.032, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750067595E9, 0.0, 2021-06-13 13:19:10.067
6.0, -9069.488533674305, -7942.111246837527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.024, 192.0, 0.0, 176.0, 254.0, 224.0, 32.0, 0.0, 0.0, 0.0, 0.0, 1.623604750075648E9, 0.0, 2021-06-13 13:19:10.075
7.0, -9211.91384934352, -7979.796287989175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750075656E9, 0.0, 2021-06-13 13:19:10.075
8.0, -9145.819740989178, -8001.321017899635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750082178E9, 0.0, 2021-06-13 13:19:10.082
9.0, -8973.331329027573, -7962.428982547401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750082184E9, 0.0, 2021-06-13 13:19:10.082
10.0, -9005.54019278767, -7953.711802209831, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750090171E9, 0.0, 2021-06-13 13:19:10.090
11.0, -9164.349337142628, -7975.750622242764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750090178E9, 0.0, 2021-06-13 13:19:10.090
12.0, -9140.209453130896, -7961.780781958197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750098295E9, 0.0, 2021-06-13 13:19:10.098
13.0, -8969.017442347698, -7968.396898316968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750098302E9, 0.0, 2021-06-13 13:19:10.098
14.0, -8964.43533473436, -7985.987721203294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750105394E9, 0.0, 2021-06-13 13:19:10.105
15.0, -9136.566118784682, -7995.978950974817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750105399E9, 0.0, 2021-06-13 13:19:10.105
16.0, -9163.455267364416, -7989.943979971884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.04, 1.022, 192.0, 0.0, 176.0, 254.0, 192.0, 31.0, 240.0, 0.0, 0.0, 0.0, 1.623604750111942E9, 0.0, 2021-06-13 13:19:10.111
17.0, -8999.862849696023, -7959.925587168406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.04, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360475011993E9, 0.0, 2021-06-13 13:19:10.119
18.0, -8952.67831715087, -7949.375563785502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.04, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750119938E9, 0.0, 2021-06-13 13:19:10.119
19.0, -9117.030694130743, -7984.020767691228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.04, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750129419E9, 0.0, 2021-06-13 13:19:10.129
20.0, -9189.740918843856, -7996.694206797387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.04, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750129444E9, 0.0, 2021-06-13 13:19:10.129
21.0, -9045.281594429207, -7964.865322693029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.04, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750135632E9, 0.0, 2021-06-13 13:19:10.135
22.0, -8957.550997442127, -7960.774953457708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.04, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360475013564E9, 0.0, 2021-06-13 13:19:10.135
23.0, -9101.205659056384, -8015.201451206381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.04, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750142489E9, 0.0, 2021-06-13 13:19:10.142
24.0, -9208.739901630868, -7999.555230087666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.04, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750142496E9, 0.0, 2021-06-13 13:19:10.142
25.0, -9087.772260638745, -7936.970345612806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.038, 1.024, 192.0, 0.0, 160.0, 254.0, 208.0, 32.0, 0.0, 0.0, 0.0, 0.0, 1.623604750150469E9, 0.0, 2021-06-13 13:19:10.150
26.0, -8964.748259156735, -7938.557319469133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.038, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750150476E9, 0.0, 2021-06-13 13:19:10.150
27.0, -9077.445754700393, -7970.319148340124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.038, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750158486E9, 0.0, 2021-06-13 13:19:10.158
28.0, -9213.366712733115, -7972.554322785655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.038, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750158493E9, 0.0, 2021-06-13 13:19:10.158
29.0, -9124.8538046901, -7965.692337237876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.038, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750165154E9, 0.0, 2021-06-13 13:19:10.165
30.0, -8977.622863962992, -7947.1180375955155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.038, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750165161E9, 0.0, 2021-06-13 13:19:10.165
31.0, -9053.685850344402, -7959.85853193504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.038, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750172141E9, 0.0, 2021-06-13 13:19:10.172
32.0, -9214.439596466971, -7971.012052418238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.038, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750180211E9, 0.0, 2021-06-13 13:19:10.180
33.0, -9167.210360432908, -7991.91093348395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.038, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750180217E9, 0.0, 2021-06-13 13:19:10.180
34.0, -9000.622809007504, -7989.116965427038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.038, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750188142E9, 0.0, 2021-06-13 13:19:10.188
35.0, -9030.149463432965, -7972.934302441395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.042, 1.024, 192.0, 0.0, 128.0, 254.0, 176.0, 32.0, 0.0, 0.0, 0.0, 0.0, 1.623604750188149E9, 0.0, 2021-06-13 13:19:10.188
36.0, -9201.564991660714, -7975.571808287122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750194731E9, 0.0, 2021-06-13 13:19:10.194
37.0, -9194.881820068576, -7966.072316893616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750194736E9, 0.0, 2021-06-13 13:19:10.194
38.0, -9022.259297640241, -7961.691374980376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750202808E9, 0.0, 2021-06-13 13:19:10.202
39.0, -9004.73552998728, -7966.832276205097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750202814E9, 0.0, 2021-06-13 13:19:10.202
40.0, -9172.306558168717, -7984.177229902414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750210826E9, 0.0, 2021-06-13 13:19:10.210
41.0, -9207.756424874833, -7993.855535251562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750210849E9, 0.0, 2021-06-13 13:19:10.210
42.0, -9046.466236885339, -7965.29000583768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750217439E9, 0.0, 2021-06-13 13:19:10.217
43.0, -8987.412928034417, -7960.283215079691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750217446E9, 0.0, 2021-06-13 13:19:10.217
44.0, -9146.266775878285, -7975.750622242764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360475022547E9, 0.0, 2021-06-13 13:19:10.225
45.0, -9226.375428006104, -7975.9964914317725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.038, 1.018, 192.0, 0.0, 144.0, 254.0, 208.0, 31.0, 208.0, 0.0, 0.0, 0.0, 1.623604750225492E9, 0.0, 2021-06-13 13:19:10.225
46.0, -9082.340786736106, -7979.326901355613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.038, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360475023249E9, 0.0, 2021-06-13 13:19:10.232
47.0, -8982.339082043061, -7960.685546479887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.038, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750240594E9, 0.0, 2021-06-13 13:19:10.240
48.0, -9117.61183948658, -7971.3026250961575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.038, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750240602E9, 0.0, 2021-06-13 13:19:10.240
49.0, -9232.20923330894, -7958.584482501088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.038, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750247088E9, 0.0, 2021-06-13 13:19:10.247
50.0, -9118.751778453801, -7955.522293510711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.038, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750247095E9, 0.0, 2021-06-13 13:19:10.247
51.0, -8988.01642513471, -7948.883825407484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.038, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750255154E9, 0.0, 2021-06-13 13:19:10.255
52.0, -9090.432118228928, -7982.38909034599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.038, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750255187E9, 0.0, 2021-06-13 13:19:10.255
53.0, -9231.315163530728, -7980.757413000752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.038, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750263107E9, 0.0, 2021-06-13 13:19:10.263
54.0, -9150.066572435686, -7932.343534510557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.038, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750263114E9, 0.0, 2021-06-13 13:19:10.263
55.0, -8995.459556038328, -7925.526252451689, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.02, 192.0, 0.0, 176.0, 254.0, 224.0, 31.0, 224.0, 0.0, 0.0, 0.0, 1.623604750270136E9, 0.0, 2021-06-13 13:19:10.270
56.0, -9059.340841691595, -7973.202523374859, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750270144E9, 0.0, 2021-06-13 13:19:10.270
57.0, -9223.804977393744, -7983.193753146381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750277755E9, 0.0, 2021-06-13 13:19:10.277
58.0, -9185.583494375169, -7959.389145301479, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750277762E9, 0.0, 2021-06-13 13:19:10.277
59.0, -9017.967762704822, -7932.544700210656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750285815E9, 0.0, 2021-06-13 13:19:10.285
60.0, -9035.26801291323, -7964.753563970753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750285821E9, 0.0, 2021-06-13 13:19:10.285
61.0, -9204.850698095644, -7978.209314132848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750292045E9, 0.0, 2021-06-13 13:19:10.292
62.0, -9209.991599320365, -7973.783668730697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750292051E9, 0.0, 2021-06-13 13:19:10.292
63.0, -9042.286460672196, -7948.816770174119, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750300073E9, 0.0, 2021-06-13 13:19:10.300
64.0, -9014.9279254589, -7962.630148247498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750307982E9, 0.0, 2021-06-13 13:19:10.307
65.0, -9181.895456540044, -7954.896444665962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.032, 1.024, 192.0, 0.0, 128.0, 255.0, 0.0, 32.0, 0.0, 0.0, 0.0, 0.0, 1.62360475030799E9, 0.0, 2021-06-13 13:19:10.307
66.0, -9229.169396063018, -7948.637956218477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.032, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360475031471E9, 0.0, 2021-06-13 13:19:10.314
67.0, -9069.756754607768, -7954.248244076758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.032, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750314717E9, 0.0, 2021-06-13 13:19:10.314
68.0, -9000.868678196512, -7953.130656853993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.032, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750322656E9, 0.0, 2021-06-13 13:19:10.322
69.0, -9151.38532535855, -7973.4707443083225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.032, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750322663E9, 0.0, 2021-06-13 13:19:10.322
70.0, -9239.630012468102, -7987.194715403881, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.032, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360475033068E9, 0.0, 2021-06-13 13:19:10.330
71.0, -9104.290199791218, -7966.184075615893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.032, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750330688E9, 0.0, 2021-06-13 13:19:10.330
72.0, -8997.404157805939, -7923.4698919618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.032, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750337787E9, 0.0, 2021-06-13 13:19:10.337
73.0, -9124.965563412377, -7939.473740991801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.032, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750337794E9, 0.0, 2021-06-13 13:19:10.337
74.0, -9243.58627123669, -7963.81479070363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.032, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750345248E9, 0.0, 2021-06-13 13:19:10.345
75.0, -9135.359124584094, -7976.15295364296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.042, 1.024, 192.0, 0.0, 144.0, 254.0, 176.0, 32.0, 0.0, 0.0, 0.0, 0.0, 1.623604750345275E9, 0.0, 2021-06-13 13:19:10.345
76.0, -8998.119413628508, -7972.2413983632805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750353255E9, 0.0, 2021-06-13 13:19:10.353
77.0, -9093.673121174947, -7963.971252914817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750353261E9, 0.0, 2021-06-13 13:19:10.353
78.0, -9245.061486370741, -7948.883825407484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750360361E9, 0.0, 2021-06-13 13:19:10.360
79.0, -9178.609750105114, -7952.325994053602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750369029E9, 0.0, 2021-06-13 13:19:10.369
80.0, -9020.225288894808, -7974.38716583099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750369036E9, 0.0, 2021-06-13 13:19:10.369
81.0, -9072.148391264485, -7971.05675590715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750375139E9, 0.0, 2021-06-13 13:19:10.375
82.0, -9234.869090899121, -7963.032479647694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604750375161E9, 0.0, 2021-06-13 13:19:10.375
