ECG,foot GSR,HR,marker,RESP
-0.114,1.905,67.993200679932,16.76,11.658
-0.083,1.904,67.993200679932,16.76,11.618
0.326,1.904,67.993200679932,16.76,11.608
-0.099,1.904,67.993200679932,16.76,11.612
-0.035,1.904,67.993200679932,16.75,11.592
0.061,1.903,67.993200679932,16.75,11.598
0.332,1.902,67.993200679932,16.75,11.582
0.482,1.902,67.993200679932,16.75,11.554
-0.024,1.902,67.993200679932,16.75,11.562
-0.1,1.902,63.993600639936005,16.75,11.582
-0.125,1.902,63.993600639936005,16.75,11.594
-0.145,1.899,63.993600639936005,16.75,11.626
-0.148,1.899,63.993600639936005,16.75,11.69
-0.151,1.899,63.993600639936005,16.75,11.752
-0.153,1.899,63.993600639936005,16.75,11.84
-0.153,1.897,63.993600639936005,16.75,11.918
0.454,1.897,63.993600639936005,16.75,11.998
-0.338,1.897,63.993600639936005,16.75,12.076
-0.084,1.897,63.993600639936005,16.75,12.178
0.042,1.897,66.993300669933,16.75,12.336
0.364,1.895,66.993300669933,16.75,12.338
0.385,1.894,66.993300669933,16.75,12.388
-0.088,1.894,66.993300669933,16.75,12.452
-0.155,1.894,66.993300669933,16.75,12.472
-0.162,1.894,66.993300669933,16.75,12.478
-0.169,1.894,66.993300669933,16.75,12.47
-0.159,1.894,66.993300669933,16.75,12.516
-0.142,1.892,66.993300669933,16.75,12.558
-0.128,1.892,66.993300669933,16.75,12.538
0.479,1.892,66.993300669933,16.75,12.542
-0.286,1.892,66.993300669933,16.75,12.472
-0.018,1.892,66.993300669933,16.75,12.404
0.128,1.889,66.993300669933,16.75,12.314
0.481,1.889,66.993300669933,16.75,12.236
0.287,1.889,66.993300669933,16.75,12.184
-0.07,1.889,66.993300669933,16.75,12.106
-0.076,1.889,66.993300669933,16.75,12.06
-0.096,1.888,66.993300669933,16.75,11.96
-0.103,1.887,66.993300669933,16.75,11.854
-0.102,1.887,66.993300669933,16.75,11.804
-0.093,1.887,66.993300669933,16.75,11.792
-0.084,1.887,66.993300669933,16.74,11.746
-0.075,1.887,66.993300669933,16.74,11.678
0.529,1.885,66.993300669933,16.74,11.682
-0.256,1.884,66.993300669933,16.74,11.652
0.002,1.884,66.993300669933,16.74,11.678
0.133,1.884,66.993300669933,16.74,11.69
0.475,1.884,66.993300669933,16.74,11.722
0.357,1.884,66.993300669933,16.74,11.696
-0.05,1.884,66.993300669933,16.74,11.636
-0.067,1.883,65.99340065993401,16.74,11.608
-0.098,1.882,65.99340065993401,16.74,11.572
-0.12,1.882,65.99340065993401,16.75,11.532
-0.125,1.882,65.99340065993401,16.74,11.506
-0.13,1.882,65.99340065993401,16.74,11.522
-0.13,1.882,65.99340065993401,16.74,11.562
-0.119,1.88,65.99340065993401,16.74,11.628
-0.081,1.879,65.99340065993401,16.74,11.692
0.232,1.879,65.99340065993401,16.74,11.794
-0.108,1.879,65.99340065993401,16.74,11.846
-0.014,1.879,65.99340065993401,16.74,11.936
0.218,1.877,63.993600639936005,16.74,12.028
0.516,1.877,63.993600639936005,16.74,12.094
0.014,1.877,63.993600639936005,16.74,12.186
-0.133,1.877,63.993600639936005,16.74,12.246
-0.151,1.877,63.993600639936005,16.74,12.294
-0.176,1.877,63.993600639936005,16.74,12.338
-0.186,1.875,63.993600639936005,16.74,12.408
-0.185,1.875,63.993600639936005,16.74,12.458
-0.15,1.874,63.993600639936005,16.74,12.522
-0.141,1.874,63.993600639936005,16.74,12.564
0.276,1.874,63.993600639936005,16.74,12.622
-0.114,1.874,63.993600639936005,16.74,12.644
0.003,1.874,63.993600639936005,16.74,12.628
0.234,1.874,63.993600639936005,16.74,12.56
0.526,1.873,63.993600639936005,16.74,12.478
0.042,1.872,63.993600639936005,16.74,12.404
-0.089,1.872,63.993600639936005,16.74,12.284
-0.099,1.872,63.993600639936005,16.74,12.208
-0.123,1.872,63.993600639936005,16.73,12.114
-0.119,1.87,63.993600639936005,16.73,12.042
-0.112,1.869,63.993600639936005,16.74,11.988
-0.096,1.869,63.993600639936005,16.74,11.944
-0.089,1.869,63.993600639936005,16.74,11.914
0.502,1.869,63.993600639936005,16.74,11.884
-0.236,1.869,63.993600639936005,16.74,11.832
-0.006,1.869,63.993600639936005,16.73,11.804
0.136,1.869,63.993600639936005,16.73,11.782
0.491,1.867,63.993600639936005,16.73,11.766
0.298,1.867,63.993600639936005,16.73,11.724
-0.067,1.867,68.99310068993101,16.74,11.708
-0.068,1.867,68.99310068993101,16.74,11.682
-0.084,1.867,68.99310068993101,16.73,11.626
-0.096,1.865,68.99310068993101,16.74,11.556
-0.092,1.864,68.99310068993101,16.74,11.524
-0.091,1.864,68.99310068993101,16.74,11.518
-0.088,1.864,68.99310068993101,16.74,11.498
-0.065,1.864,68.99310068993101,16.74,11.518
0.063,1.864,68.99310068993101,16.73,11.518
0.189,1.863,68.99310068993101,16.74,11.504
-0.046,1.862,68.99310068993101,16.73,11.53
0.044,1.862,68.99310068993101,16.73,11.554
0.283,1.862,63.993600639936005,16.73,11.564
0.528,1.862,63.993600639936005,16.73,11.55
0.023,1.862,63.993600639936005,16.73,11.55
-0.097,1.86,63.993600639936005,16.73,11.6
-0.116,1.86,63.993600639936005,16.73,11.654
-0.152,1.86,63.993600639936005,16.73,11.72
-0.168,1.86,63.993600639936005,16.73,11.816
-0.175,1.86,63.993600639936005,16.73,11.916
-0.165,1.858,63.993600639936005,16.73,12.026
-0.166,1.857,63.993600639936005,16.73,12.146
0.415,1.857,63.993600639936005,16.73,12.288
-0.331,1.857,63.993600639936005,16.74,12.406
-0.086,1.857,63.993600639936005,16.73,12.486
0.068,1.857,67.993200679932,16.73,12.556
0.432,1.856,67.993200679932,16.73,12.628
0.001,1.855,67.993200679932,16.73,12.714
-0.152,1.855,67.993200679932,16.73,12.796
-0.168,1.855,67.993200679932,16.73,12.846
-0.189,1.855,67.993200679932,16.73,12.872
-0.192,1.855,67.993200679932,16.73,12.892
-0.161,1.853,67.993200679932,16.73,12.924
-0.183,1.853,67.993200679932,16.73,12.924
0.354,1.852,67.993200679932,16.73,12.862
-0.164,1.852,67.993200679932,16.73,12.79
-0.016,1.852,67.993200679932,16.73,12.676
0.2,1.852,78.99210078992101,16.73,12.548
0.53,1.852,78.99210078992101,16.73,12.448
0.061,1.851,78.99210078992101,16.73,12.39
-0.103,1.85,78.99210078992101,16.73,12.31
-0.104,1.85,78.99210078992101,16.73,12.264
-0.12,1.85,78.99210078992101,16.73,12.222
-0.122,1.85,78.99210078992101,16.73,12.112
-0.108,1.85,78.99210078992101,16.73,11.994
-0.092,1.85,78.99210078992101,16.73,11.94
0.548,1.848,78.99210078992101,16.73,11.87
-0.283,1.85,78.99210078992101,16.73,11.84
-0.011,1.848,78.99210078992101,16.73,11.798
0.117,1.847,78.99210078992101,16.73,11.804
0.453,1.847,78.99210078992101,16.73,11.788
0.376,1.847,78.99210078992101,16.73,11.75
-0.054,1.847,78.99210078992101,16.73,11.712
-0.066,1.847,74.99250074992501,16.73,11.704
-0.08,1.847,74.99250074992501,16.73,11.646
-0.093,1.847,74.99250074992501,16.73,11.584
-0.096,1.847,74.99250074992501,16.73,11.58
-0.094,1.846,74.99250074992501,16.73,11.55
-0.082,1.845,74.99250074992501,16.73,11.526
-0.081,1.845,74.99250074992501,16.73,11.528
0.484,1.845,74.99250074992501,16.73,11.538
-0.246,1.845,74.99250074992501,16.73,11.548
-0.026,1.845,74.99250074992501,16.73,11.542
0.109,1.845,66.993300669933,16.73,11.552
0.454,1.845,66.993300669933,16.73,11.58
0.251,1.842,66.993300669933,16.71,11.644
-0.119,1.842,66.993300669933,16.71,11.732
-0.134,1.842,66.993300669933,16.71,11.822
-0.165,1.842,66.993300669933,16.73,11.91
-0.184,1.842,66.993300669933,16.73,11.972
-0.188,1.842,66.993300669933,16.73,12.05
-0.18,1.842,66.993300669933,16.73,12.154
-0.169,1.84,66.993300669933,16.71,12.228
0.438,1.84,66.993300669933,16.71,12.31
-0.377,1.84,66.993300669933,16.73,12.388
-0.108,1.84,66.993300669933,16.73,12.468
0.028,1.84,69.99300069993001,16.73,12.542
0.369,1.84,69.99300069993001,16.71,12.6
0.306,1.84,69.99300069993001,16.73,12.666
-0.115,1.837,69.99300069993001,16.73,12.73
-0.14,1.837,69.99300069993001,16.73,12.724
-0.161,1.837,69.99300069993001,16.71,12.748
-0.166,1.837,69.99300069993001,16.71,12.676
-0.156,1.837,69.99300069993001,16.71,12.582
-0.124,1.837,69.99300069993001,16.71,12.516
0.152,1.836,69.99300069993001,16.71,12.432
0.033,1.835,69.99300069993001,16.73,12.322
-0.073,1.835,69.99300069993001,16.73,12.254
0.041,1.835,74.99250074992501,16.71,12.17
0.332,1.835,74.99250074992501,16.71,12.084
0.462,1.835,74.99250074992501,16.73,12.022
-0.058,1.832,74.99250074992501,16.73,11.914
-0.09,1.832,74.99250074992501,16.71,11.906
-0.092,1.833,74.99250074992501,16.71,11.84
-0.113,1.832,74.99250074992501,16.71,11.772
-0.117,1.832,74.99250074992501,16.73,11.756
-0.114,1.832,74.99250074992501,16.73,11.714
-0.107,1.832,74.99250074992501,16.73,11.716
-0.084,1.832,74.99250074992501,16.71,11.71
-0.102,1.832,74.99250074992501,16.71,11.696
0.371,1.83,74.99250074992501,16.73,11.678
-0.066,1.83,74.99250074992501,16.71,11.658
0.034,1.83,74.99250074992501,16.71,11.644
0.466,1.83,74.99250074992501,16.71,11.634
0.518,1.83,74.99250074992501,16.71,11.628
0.112,1.83,74.99250074992501,16.71,11.632
-0.071,1.83,64.993500649935,16.71,11.606
-0.084,1.828,64.993500649935,16.71,11.604
-0.115,1.827,64.993500649935,16.71,11.504
-0.132,1.827,64.993500649935,16.71,11.502
-0.138,1.827,64.993500649935,16.71,11.52
-0.144,1.827,64.993500649935,16.73,11.564
-0.153,1.827,64.993500649935,16.71,11.588
-0.137,1.827,64.993500649935,16.71,11.672
0.412,1.827,64.993500649935,16.71,11.756
-0.309,1.825,64.993500649935,16.71,11.846
-0.104,1.825,64.993500649935,16.71,11.936
0.009,1.825,62.99370062993701,16.71,12.004
0.32,1.825,62.99370062993701,16.71,12.096
0.382,1.823,62.99370062993701,16.71,12.192
-0.118,1.822,62.99370062993701,16.71,12.3
-0.168,1.822,62.99370062993701,16.71,12.378
-0.195,1.822,62.99370062993701,16.71,12.432
-0.213,1.822,62.99370062993701,16.71,12.464
-0.219,1.822,62.99370062993701,16.71,12.528
-0.199,1.822,62.99370062993701,16.71,12.574
-0.193,1.822,62.99370062993701,16.71,12.626
0.402,1.822,62.99370062993701,16.71,12.684
-0.313,1.82,62.99370062993701,16.71,12.762
-0.066,1.82,62.99370062993701,16.71,12.8
0.104,1.82,72.99270072992701,16.71,12.774
0.471,1.82,72.99270072992701,16.71,12.74
0.189,1.82,72.99270072992701,16.71,12.648
-0.105,1.82,72.99270072992701,16.7,12.546
-0.114,1.82,72.99270072992701,16.7,12.43
-0.135,1.82,72.99270072992701,16.7,12.33
-0.14,1.817,72.99270072992701,16.71,12.21
-0.136,1.817,72.99270072992701,16.71,12.126
-0.116,1.817,72.99270072992701,16.71,12.044
-0.122,1.817,72.99270072992701,16.71,11.962
0.426,1.817,72.99270072992701,16.7,11.922
-0.186,1.817,72.99270072992701,16.7,11.886
-0.015,1.816,72.99270072992701,16.7,11.888
0.155,1.815,106.98930106989302,16.7,11.862
0.517,1.815,106.98930106989302,16.7,11.848
0.172,1.815,106.98930106989302,16.71,11.876
-0.098,1.815,106.98930106989302,16.7,11.848
-0.09,1.815,106.98930106989302,16.71,11.77
-0.11,1.815,106.98930106989302,16.71,11.738
-0.114,1.815,106.98930106989302,16.71,11.702
-0.114,1.815,106.98930106989302,16.71,11.676
-0.103,1.812,106.98930106989302,16.71,11.652
-0.108,1.812,106.98930106989302,16.71,11.64
-0.088,1.812,106.98930106989302,16.7,11.608
0.515,1.812,106.98930106989302,16.7,11.582
-0.295,1.812,106.98930106989302,16.7,11.602
-0.045,1.812,106.98930106989302,16.7,11.604
0.067,1.812,106.98930106989302,16.71,11.57
0.407,1.81,106.98930106989302,16.71,11.574
0.315,1.81,106.98930106989302,16.71,11.616
-0.131,1.81,106.98930106989302,16.71,11.626
-0.156,1.81,106.98930106989302,16.7,11.942
-0.185,1.81,106.98930106989302,16.7,12.022
-0.207,1.808,106.98930106989302,16.7,12.14
-0.212,1.808,106.98930106989302,16.7,12.276
-0.194,1.807,106.98930106989302,16.7,12.342
-0.219,1.807,106.98930106989302,16.7,12.422
0.297,1.807,106.98930106989302,16.7,12.552
-0.242,1.807,106.98930106989302,16.7,12.632
-0.077,1.807,106.98930106989302,16.7,12.678
0.126,1.807,72.99270072992701,16.7,12.706
0.463,1.807,72.99270072992701,16.71,12.724
0.045,1.807,72.99270072992701,16.7,12.744
-0.143,1.807,72.99270072992701,16.7,12.824
-0.158,1.807,72.99270072992701,16.7,12.77
-0.175,1.805,72.99270072992701,16.7,12.71
-0.169,1.805,72.99270072992701,16.71,12.68
-0.137,1.805,72.99270072992701,16.7,12.578
-0.253,1.805,72.99270072992701,16.7,12.46
-0.251,1.805,72.99270072992701,16.7,12.406
-0.107,1.805,72.99270072992701,16.7,12.346
0.0,1.805,72.99270072992701,16.7,12.294
0.266,1.803,72.99270072992701,16.69,12.212
0.46,1.802,72.99270072992701,16.7,12.13
-0.042,1.802,72.99270072992701,16.7,12.13
-0.117,1.802,72.99270072992701,16.7,12.024
-0.122,1.802,72.99270072992701,16.7,11.954
-0.145,1.802,72.99270072992701,16.7,11.846
-0.144,1.802,72.99270072992701,16.7,11.758
-0.141,1.802,72.99270072992701,16.7,11.714
-0.117,1.802,72.99270072992701,16.7,11.7
0.386,1.802,72.99270072992701,16.7,11.694
-0.224,1.801,72.99270072992701,16.7,11.706
-0.065,1.801,72.99270072992701,16.7,11.718
0.045,1.8,72.99270072992701,16.7,11.662
0.351,1.8,72.99270072992701,16.7,11.71
0.404,1.8,72.99270072992701,16.7,11.688
-0.066,1.8,72.99270072992701,16.7,11.69
-0.104,1.8,72.99270072992701,16.7,11.692
-0.12,1.8,72.99270072992701,16.7,11.626
-0.142,1.8,72.99270072992701,16.69,11.576
-0.153,1.8,72.99270072992701,16.7,11.562
-0.155,1.801,72.99270072992701,16.7,11.548
-0.137,1.8,72.99270072992701,16.7,11.544
0.414,1.802,72.99270072992701,16.7,11.564
-0.333,1.802,72.99270072992701,16.7,11.628
-0.111,1.802,72.99270072992701,16.7,11.69
0.012,1.802,70.992900709929,16.7,11.738
0.324,1.802,70.992900709929,16.7,11.824
0.318,1.802,70.992900709929,16.7,11.868
-0.141,1.802,70.992900709929,16.7,12.0
-0.174,1.805,70.992900709929,16.7,12.098
-0.197,1.805,70.992900709929,16.7,12.164
-0.216,1.805,70.992900709929,16.7,12.228
-0.219,1.805,70.992900709929,16.69,12.286
-0.199,1.805,70.992900709929,16.69,12.32
0.399,1.805,70.992900709929,16.69,12.396
-0.404,1.805,70.992900709929,16.69,12.41
-0.137,1.805,70.992900709929,16.69,12.454
0.0,1.805,77.99220077992202,16.69,12.506
0.343,1.807,77.99220077992202,16.69,12.596
0.245,1.807,77.99220077992202,16.69,12.69
-0.145,1.807,77.99220077992202,16.69,12.758
-0.158,1.807,77.99220077992202,16.69,12.804
-0.176,1.807,77.99220077992202,16.69,12.79
-0.179,1.807,77.99220077992202,16.69,12.726
-0.142,1.807,77.99220077992202,16.7,12.648
-0.098,1.807,77.99220077992202,16.69,12.548
0.234,1.807,77.99220077992202,16.69,12.464
-0.098,1.81,77.99220077992202,16.69,12.382
0.014,1.808,77.99220077992202,16.69,12.336
0.276,1.81,80.991900809919,16.69,12.296
0.476,1.81,80.991900809919,16.69,12.204
-0.039,1.81,80.991900809919,16.69,12.124
-0.103,1.81,80.991900809919,16.69,12.036
-0.098,1.81,80.991900809919,16.69,11.958
-0.116,1.81,80.991900809919,16.69,11.888
-0.12,1.81,80.991900809919,16.69,11.822
-0.099,1.81,80.991900809919,16.69,11.768
-0.12,1.81,80.991900809919,16.69,11.744
0.389,1.81,80.991900809919,16.69,11.75
-0.133,1.81,80.991900809919,16.69,11.73
0.003,1.81,80.991900809919,16.69,11.698
0.195,1.81,80.991900809919,16.69,11.66
0.533,1.81,80.991900809919,16.69,11.648
0.016,1.812,80.991900809919,16.69,11.626
-0.086,1.812,74.99250074992501,16.69,11.61
-0.089,1.812,74.99250074992501,16.69,11.578
-0.115,1.812,74.99250074992501,16.69,11.52
-0.13,1.812,74.99250074992501,16.69,11.55
-0.136,1.812,74.99250074992501,16.69,11.54
-0.141,1.812,74.99250074992501,16.69,11.534
-0.133,1.812,74.99250074992501,16.69,11.544
-0.135,1.812,74.99250074992501,16.69,11.53
0.387,1.812,74.99250074992501,16.69,11.586
-0.246,1.812,74.99250074992501,16.69,11.672
-0.057,1.812,74.99250074992501,16.69,11.744
0.104,1.812,64.993500649935,16.69,11.818
0.459,1.812,64.993500649935,16.69,11.896
0.165,1.812,64.993500649935,16.69,11.986
-0.133,1.812,64.993500649935,16.69,12.074
-0.153,1.812,64.993500649935,16.68,12.144
-0.182,1.812,64.993500649935,16.69,12.182
-0.196,1.812,64.993500649935,16.69,12.234
-0.201,1.812,64.993500649935,16.69,12.294
-0.176,1.812,64.993500649935,16.69,12.33
-0.179,1.812,64.993500649935,16.68,12.392
0.233,1.812,64.993500649935,16.69,12.438
-0.162,1.812,64.993500649935,16.69,12.484
-0.043,1.812,64.993500649935,16.68,12.542
0.198,1.812,71.99280071992801,16.68,12.6
0.463,1.812,71.99280071992801,16.69,12.606
-0.018,1.812,71.99280071992801,16.68,12.648
-0.123,1.812,71.99280071992801,16.68,12.62
-0.125,1.812,71.99280071992801,16.68,12.534
-0.141,1.812,71.99280071992801,16.69,12.436
-0.136,1.812,71.99280071992801,16.69,12.312
-0.122,1.812,71.99280071992801,16.68,12.28
-0.103,1.811,71.99280071992801,16.68,12.166
0.521,1.81,71.99280071992801,16.68,12.096
-0.292,1.81,71.99280071992801,16.68,11.986
-0.034,1.81,71.99280071992801,16.68,11.93
0.086,1.81,71.99280071992801,16.68,11.868
0.429,1.81,71.99280071992801,16.68,11.816
0.344,1.81,71.99280071992801,16.68,11.812
-0.085,1.81,71.99280071992801,16.68,11.756
-0.09,1.81,73.992600739926,16.68,11.742
-0.101,1.81,73.992600739926,16.68,11.674
-0.115,1.81,73.992600739926,16.68,11.63
-0.115,1.808,73.992600739926,16.68,11.592
-0.111,1.807,73.992600739926,16.68,11.57
-0.108,1.807,73.992600739926,16.68,11.578
-0.08,1.807,73.992600739926,16.68,11.58
0.293,1.807,73.992600739926,16.68,11.584
-0.061,1.807,73.992600739926,16.68,11.598
-0.039,1.807,73.992600739926,16.68,11.588
0.055,1.807,73.992600739926,16.68,11.58
0.334,1.807,73.992600739926,16.68,11.562
0.451,1.807,73.992600739926,16.68,11.538
-0.055,1.807,73.992600739926,16.68,11.502
-0.121,1.807,64.993500649935,16.68,11.548
-0.14,1.807,64.993500649935,16.68,11.556
-0.167,1.805,64.993500649935,16.68,11.602
-0.174,1.805,64.993500649935,16.68,11.686
-0.18,1.805,64.993500649935,16.68,11.77
-0.184,1.805,64.993500649935,16.68,11.872
-0.166,1.805,64.993500649935,16.68,11.964
0.414,1.805,64.993500649935,16.68,12.012
-0.351,1.802,64.993500649935,16.68,12.136
-0.111,1.802,64.993500649935,16.68,12.216
0.017,1.802,66.993300669933,16.68,12.342
0.337,1.802,66.993300669933,16.68,12.42
0.341,1.802,66.993300669933,16.68,12.476
-0.118,1.802,66.993300669933,16.68,12.546
-0.154,1.802,66.993300669933,16.68,12.562
-0.173,1.8,66.993300669933,16.68,12.606
-0.179,1.8,66.993300669933,16.68,12.618
-0.169,1.8,66.993300669933,16.68,12.664
-0.136,1.8,66.993300669933,16.68,12.656
0.152,1.8,66.993300669933,16.68,12.636
-0.003,1.798,66.993300669933,16.68,12.572
-0.074,1.797,66.993300669933,16.68,12.48
0.039,1.797,75.99240075992401,16.68,12.414
0.329,1.797,75.99240075992401,16.68,12.344
0.449,1.797,75.99240075992401,16.68,12.32
-0.046,1.797,75.99240075992401,16.68,12.232
-0.076,1.796,75.99240075992401,16.68,12.156
-0.091,1.797,75.99240075992401,16.68,12.026
-0.099,1.795,75.99240075992401,16.68,11.926
-0.095,1.795,75.99240075992401,16.68,11.846
-0.088,1.795,75.99240075992401,16.67,11.762
-0.068,1.795,75.99240075992401,16.68,11.716
0.073,1.795,75.99240075992401,16.67,11.702
0.18,1.795,75.99240075992401,16.68,11.688
-0.029,1.793,75.99240075992401,16.68,11.674
0.293,1.792,75.99240075992401,16.68,11.662
0.423,1.792,75.99240075992401,16.68,11.638
0.535,1.792,75.99240075992401,16.68,11.564
0.015,1.792,75.99240075992401,16.68,11.544
-0.065,1.792,69.99300069993001,16.68,11.504
-0.077,1.791,69.99300069993001,16.68,11.434
-0.1,1.791,69.99300069993001,16.68,11.43
-0.112,1.79,69.99300069993001,16.68,11.396
-0.122,1.79,69.99300069993001,16.68,11.392
-0.119,1.79,69.99300069993001,16.68,11.43
-0.124,1.79,69.99300069993001,16.68,11.464
0.431,1.79,69.99300069993001,16.68,11.524
-0.284,1.79,69.99300069993001,16.68,11.612
-0.056,1.79,69.99300069993001,16.68,11.71
0.092,1.79,67.993200679932,16.68,11.8
0.45,1.787,67.993200679932,16.68,11.924
0.21,1.787,67.993200679932,16.68,12.002
-0.132,1.787,67.993200679932,16.68,12.104
-0.149,1.787,67.993200679932,16.68,12.186
-0.181,1.787,67.993200679932,16.68,12.22
-0.195,1.787,67.993200679932,16.68,12.284
-0.171,1.787,67.993200679932,16.67,12.34
-0.195,1.787,67.993200679932,16.68,12.4
0.287,1.787,67.993200679932,16.68,12.456
-0.173,1.786,67.993200679932,16.67,12.504
-0.033,1.787,67.993200679932,16.67,12.55
0.196,1.785,79.99200079992,16.67,12.624
0.485,1.785,79.99200079992,16.67,12.654
0.011,1.785,79.99200079992,16.67,12.656
-0.114,1.785,79.99200079992,16.67,12.598
-0.123,1.785,79.99200079992,16.67,12.48
-0.144,1.785,79.99200079992,16.67,12.364
-0.132,1.785,79.99200079992,16.67,12.23
-0.115,1.785,79.99200079992,16.67,12.198
0.5,1.785,79.99200079992,16.67,12.12
-0.31,1.785,79.99200079992,16.67,12.078
-0.045,1.783,79.99200079992,16.67,12.064
0.083,1.783,79.99200079992,16.67,12.022
0.419,1.782,79.99200079992,16.67,11.964
0.318,1.785,79.99200079992,16.67,11.9
-0.092,1.783,79.99200079992,16.67,11.87
-0.101,1.785,79.99200079992,16.67,11.842
-0.117,1.785,79.99200079992,16.67,11.778
-0.128,1.785,79.99200079992,16.67,11.752
-0.121,1.787,79.99200079992,16.67,11.73
-0.095,1.787,79.99200079992,16.67,11.694
-0.018,1.787,79.99200079992,16.67,11.68
0.216,1.788,79.99200079992,16.67,11.654
-0.067,1.79,79.99200079992,16.67,11.644
0.035,1.79,79.99200079992,16.67,11.624
0.289,1.792,74.99250074992501,16.67,11.61
0.485,1.792,74.99250074992501,16.67,11.606
-0.01,1.792,74.99250074992501,16.67,11.598
-0.096,1.792,74.99250074992501,16.67,11.6
-0.102,1.795,74.99250074992501,16.67,11.574
-0.122,1.795,74.99250074992501,16.67,11.532
-0.125,1.795,74.99250074992501,16.67,11.53
-0.111,1.797,74.99250074992501,16.67,11.542
-0.109,1.797,74.99250074992501,16.67,11.56
0.447,1.797,74.99250074992501,16.67,11.568
-0.256,1.797,74.99250074992501,16.67,11.568
-0.025,1.8,74.99250074992501,16.67,11.592
0.132,1.8,73.992600739926,16.67,11.618
0.478,1.8,73.992600739926,16.67,11.624
0.19,1.8,73.992600739926,16.67,11.672
-0.095,1.801,73.992600739926,16.67,11.71
-0.099,1.802,73.992600739926,16.67,11.72
-0.122,1.802,73.992600739926,16.67,11.658
-0.132,1.802,73.992600739926,16.67,11.63
-0.117,1.805,73.992600739926,16.67,11.57
-0.135,1.805,73.992600739926,16.67,11.56
0.372,1.805,73.992600739926,16.67,11.6
-0.207,1.807,73.992600739926,16.67,11.67
-0.04,1.807,73.992600739926,16.67,11.65
0.139,1.81,77.99220077992202,16.67,11.68
0.469,1.81,77.99220077992202,16.67,11.684
0.062,1.812,77.99220077992202,16.67,11.766
-0.151,1.812,77.99220077992202,16.67,11.834
-0.162,1.815,77.99220077992202,16.67,11.942
-0.191,1.817,77.99220077992202,16.67,12.012
-0.183,1.82,77.99220077992202,16.67,12.074
-0.216,1.822,77.99220077992202,16.67,12.162
0.312,1.822,77.99220077992202,16.67,12.274
-0.256,1.823,77.99220077992202,16.65,12.366
-0.073,1.825,77.99220077992202,16.67,12.466
0.135,1.825,84.99150084991501,16.67,12.53
0.444,1.827,84.99150084991501,16.65,12.576
0.011,1.827,84.99150084991501,16.65,12.622
-0.136,1.828,84.99150084991501,16.67,12.624
-0.148,1.83,84.99150084991501,16.67,12.552
-0.164,1.83,84.99150084991501,16.65,12.444
-0.137,1.83,84.99150084991501,16.65,12.352
-0.159,1.83,84.99150084991501,16.65,12.286
0.377,1.83,84.99150084991501,16.65,12.22
-0.186,1.83,84.99150084991501,16.65,12.15
-0.019,1.83,84.99150084991501,16.65,12.096
0.177,1.831,83.991600839916,16.67,11.998
0.486,1.83,83.991600839916,16.67,11.936
0.057,1.83,83.991600839916,16.67,11.898
-0.106,1.83,83.991600839916,16.65,11.846
-0.101,1.83,83.991600839916,16.65,11.812
-0.124,1.83,83.991600839916,16.65,11.746
-0.121,1.83,83.991600839916,16.65,11.702
-0.095,1.83,83.991600839916,16.65,11.64
0.029,1.828,83.991600839916,16.65,11.624
0.155,1.827,83.991600839916,16.65,11.618
-0.063,1.827,83.991600839916,16.65,11.612
0.041,1.827,83.991600839916,16.65,11.642
0.292,1.827,78.99210078992101,16.65,11.624
0.433,1.827,78.99210078992101,16.65,11.614
-0.044,1.825,78.99210078992101,16.65,11.598
-0.094,1.825,78.99210078992101,16.65,11.574
-0.105,1.825,78.99210078992101,16.65,11.536
-0.12,1.823,78.99210078992101,16.65,11.514
-0.118,1.823,78.99210078992101,16.65,11.49
-0.108,1.822,78.99210078992101,16.65,11.474
-0.088,1.822,78.99210078992101,16.65,11.458
0.495,1.822,78.99210078992101,16.65,11.454
-0.309,1.822,78.99210078992101,16.65,11.452
-0.049,1.822,78.99210078992101,16.65,11.45
0.068,1.822,72.99270072992701,16.65,11.43
0.372,1.822,72.99270072992701,16.65,11.464
0.307,1.822,72.99270072992701,16.65,11.538
-0.103,1.822,72.99270072992701,16.65,11.64
-0.128,1.822,72.99270072992701,16.65,11.718
-0.162,1.822,72.99270072992701,16.65,11.778
-0.184,1.825,72.99270072992701,16.65,11.84
-0.184,1.825,72.99270072992701,16.65,11.92
-0.175,1.825,72.99270072992701,16.65,12.006
0.426,1.825,72.99270072992701,16.65,12.062
-0.396,1.826,72.99270072992701,16.65,12.174
-0.112,1.827,72.99270072992701,16.64,12.308
0.029,1.83,76.992300769923,16.65,12.396
0.346,1.83,76.992300769923,16.65,12.422
0.218,1.83,76.992300769923,16.65,12.498
-0.15,1.832,76.992300769923,16.65,12.554
-0.179,1.832,76.992300769923,16.65,12.61
-0.196,1.832,76.992300769923,16.65,12.672
-0.188,1.835,76.992300769923,16.65,12.706
-0.164,1.835,76.992300769923,16.65,12.766
0.429,1.835,76.992300769923,16.64,12.734
-0.329,1.835,76.992300769923,16.65,12.668
-0.069,1.837,76.992300769923,16.64,12.56
0.067,1.837,82.99170082991701,16.64,12.468
0.383,1.838,82.99170082991701,16.65,12.38
0.258,1.84,82.99170082991701,16.64,12.286
-0.098,1.84,82.99170082991701,16.64,12.19
-0.105,1.84,82.99170082991701,16.64,12.086
-0.124,1.84,82.99170082991701,16.64,11.992
-0.132,1.84,82.99170082991701,16.64,11.848
